,State,Date,New Cases,New Deaths,People_Fully_Vaccinated
6491,Florida,2021-05-07,3924,63,6792148.0
6492,Florida,2021-05-08,3171,54,6906868.0
6493,Florida,2021-05-09,2267,42,7021068.0
6494,Florida,2021-05-10,3238,55,7129654.0
6495,Florida,2021-05-11,3146,51,7195443.0
6496,Florida,2021-05-12,4004,35,7264532.0
6497,Florida,2021-05-13,3532,51,7359406.0
6498,Florida,2021-05-14,3256,54,7437086.0
6499,Florida,2021-05-15,2411,45,7607709.0
6500,Florida,2021-05-16,1961,41,7610530.0
6501,Florida,2021-05-17,2751,53,7667248.0
6502,Florida,2021-05-18,2827,52,7708335.0
6503,Florida,2021-05-19,2861,48,7765264.0
6504,Florida,2021-05-20,2313,41,7842314.0
6505,Florida,2021-05-21,3295,56,7907005.0
6506,Florida,2021-05-22,2020,32,7985126.0
6507,Florida,2021-05-23,1574,35,8035859.0
6508,Florida,2021-05-24,1873,36,8077640.0
6509,Florida,2021-05-25,2308,36,8108043.0
6510,Florida,2021-05-26,2276,37,8151970.0
6511,Florida,2021-05-27,2310,41,8205341.0
6512,Florida,2021-05-28,1979,42,8254241.0
6513,Florida,2021-05-29,1445,39,8304027.0
6514,Florida,2021-05-30,1293,34,8351416.0
6515,Florida,2021-05-31,1238,40,8351416.0
6516,Florida,2021-06-01,1241,45,8414881.0
6517,Florida,2021-06-02,1840,30,8439014.0
6518,Florida,2021-06-03,2379,45,8468675.0
6519,Florida,2021-06-04,2140,54,8510451.0
6520,Florida,2021-06-05,1485,32,8561621.0
6521,Florida,2021-06-06,1224,26,8609004.0
6522,Florida,2021-06-07,1419,29,8657883.0
6523,Florida,2021-06-08,1687,42,8697027.0
6524,Florida,2021-06-09,1869,34,8745806.0
6525,Florida,2021-06-10,1994,31,8814001.0
6526,Florida,2021-06-11,1584,20,8814496.0
6527,Florida,2021-06-12,1346,28,8897354.0
6528,Florida,2021-06-13,1019,31,8950349.0
6529,Florida,2021-06-14,1339,25,9115201.0
6530,Florida,2021-06-15,1747,24,9169529.0
6531,Florida,2021-06-16,1540,26,9170862.0
6532,Florida,2021-06-17,1856,26,9302225.0
6533,Florida,2021-06-18,1456,28,9348774.0
6534,Florida,2021-06-19,1692,34,9398112.0
6535,Florida,2021-06-20,1046,24,9469609.0
6536,Florida,2021-06-21,1772,21,9470079.0
6537,Florida,2021-06-22,1994,25,9493764.0
6538,Florida,2021-06-23,1914,23,9517132.0
6539,Florida,2021-06-24,1894,26,9545070.0
6540,Florida,2021-06-25,2117,27,9597221.0
6541,Florida,2021-06-26,1795,24,9634607.0
6542,Florida,2021-06-27,1514,23,9635781.0
6543,Florida,2021-06-28,2305,28,9796545.0
6544,Florida,2021-06-29,2442,30,9814909.0
6545,Florida,2021-06-30,2870,38,9842541.0
6546,Florida,2021-07-01,2871,24,9868893.0
6547,Florida,2021-07-02,3136,40,9899538.0
6548,Florida,2021-07-03,2463,22,9922560.0
6549,Florida,2021-07-04,1775,34,9968347.0
6550,Florida,2021-07-05,1707,33,9968347.0
6551,Florida,2021-07-06,3921,38,9983279.0
6552,Florida,2021-07-07,4822,27,9990655.0
6553,Florida,2021-07-08,5297,32,10015837.0
6554,Florida,2021-07-09,5474,45,10039580.0
6555,Florida,2021-07-10,5057,30,10064763.0
6556,Florida,2021-07-11,4526,36,10086805.0
6557,Florida,2021-07-12,6436,39,10109521.0
6558,Florida,2021-07-13,7002,45,10124706.0
6559,Florida,2021-07-14,8199,41,10142856.0
6560,Florida,2021-07-15,8502,60,10166351.0
6561,Florida,2021-07-16,9187,60,10167736.0
6562,Florida,2021-07-17,7925,45,10220834.0
6563,Florida,2021-07-18,7121,55,10240997.0
6564,Florida,2021-07-19,9234,65,10260280.0
6565,Florida,2021-07-20,11642,81,10277618.0
6566,Florida,2021-07-21,13329,73,10296106.0
6567,Florida,2021-07-22,14185,56,10320953.0
6568,Florida,2021-07-23,14759,89,10342062.0
6569,Florida,2021-07-24,13004,87,10358458.0
6570,Florida,2021-07-25,10206,103,10407543.0
6571,Florida,2021-07-26,15957,113,10407789.0
6572,Florida,2021-07-27,17421,144,10422399.0
6573,Florida,2021-07-28,16917,124,10435795.0
6574,Florida,2021-07-29,21633,126,10456350.0
6575,Florida,2021-07-30,19700,147,10474974.0
6576,Florida,2021-07-31,17679,154,10497212.0
6577,Florida,2021-08-01,13110,163,10518519.0
6578,Florida,2021-08-02,17012,192,10535074.0
6579,Florida,2021-08-03,20139,205,10551931.0
6580,Florida,2021-08-04,22698,222,10567995.0
6581,Florida,2021-08-05,24093,233,10588372.0
6582,Florida,2021-08-06,21425,243,10609339.0
6583,Florida,2021-08-07,19487,252,10630690.0
6584,Florida,2021-08-08,15262,235,10651071.0
6585,Florida,2021-08-09,20406,279,10670383.0
6586,Florida,2021-08-10,24669,294,10684883.0
6587,Florida,2021-08-11,23830,289,10704107.0
6588,Florida,2021-08-12,25791,305,10720783.0
6589,Florida,2021-08-13,22232,294,10746993.0
6590,Florida,2021-08-14,16396,328,10780744.0
6591,Florida,2021-08-15,17193,311,10813286.0
6592,Florida,2021-08-16,21710,314,10842793.0
6593,Florida,2021-08-17,23488,348,10863504.0
6594,Florida,2021-08-18,24185,356,10891932.0
6595,Florida,2021-08-19,24185,378,10926175.0
6596,Florida,2021-08-20,22231,400,10961995.0
6597,Florida,2021-08-21,18023,366,10998494.0
6598,Florida,2021-08-22,14675,336,11073889.0
6599,Florida,2021-08-23,21304,389,11074498.0
6600,Florida,2021-08-24,26318,385,11102484.0
6601,Florida,2021-08-25,21294,362,11137284.0
6602,Florida,2021-08-26,27743,412,11138433.0
6603,Florida,2021-08-27,21356,417,11219987.0
6604,Florida,2021-08-28,17713,375,11262689.0
6605,Florida,2021-08-29,13066,382,11305552.0
6606,Florida,2021-08-30,18694,400,11350651.0
6607,Florida,2021-08-31,19168,391,11383472.0
6608,Florida,2021-09-01,21548,386,11423459.0
6609,Florida,2021-09-02,18067,370,11468372.0
6610,Florida,2021-09-03,17095,372,11508250.0
6611,Florida,2021-09-04,17248,348,11546840.0
6612,Florida,2021-09-05,11122,338,11546840.0
6613,Florida,2021-09-06,10185,373,11546840.0
6614,Florida,2021-09-07,13851,302,11548538.0
6615,Florida,2021-09-08,12490,339,11673147.0
6616,Florida,2021-09-09,17882,318,11691263.0
6617,Florida,2021-09-10,9200,334,11736562.0
6618,Florida,2021-09-11,15389,307,11772612.0
6619,Florida,2021-09-12,6497,268,11809414.0
6620,Florida,2021-09-13,10739,276,11845110.0
6621,Florida,2021-09-14,10811,245,11872566.0
6622,Florida,2021-09-15,9388,239,11900631.0
6623,Florida,2021-09-16,11517,277,11934140.0
6624,Florida,2021-09-17,9940,281,11966293.0
6625,Florida,2021-09-18,8714,240,11992505.0
6626,Florida,2021-09-19,6351,224,11993732.0
6627,Florida,2021-09-20,6978,221,12059260.0
6628,Florida,2021-09-21,10125,223,12081811.0
6629,Florida,2021-09-22,6382,223,12100836.0
6630,Florida,2021-09-23,7827,193,12130630.0
6631,Florida,2021-09-24,7184,218,12154279.0
6632,Florida,2021-09-25,5060,203,12187692.0
6633,Florida,2021-09-26,3689,154,12218505.0
6634,Florida,2021-09-27,5115,188,12244625.0
6635,Florida,2021-09-28,5840,185,12263256.0
6636,Florida,2021-09-29,4993,176,12264110.0
6637,Florida,2021-09-30,5933,142,12301042.0
6638,Florida,2021-10-01,4501,142,12319184.0
6639,Florida,2021-10-02,3196,127,12331727.0
6640,Florida,2021-10-03,2714,139,12332537.0
6641,Florida,2021-10-04,3662,104,12403083.0
6642,Florida,2021-10-05,3757,127,12421289.0
6643,Florida,2021-10-06,3939,117,12441401.0
6644,Florida,2021-10-07,3927,122,12453971.0
6645,Florida,2021-10-08,3215,112,12485973.0
6646,Florida,2021-10-09,2870,106,12505089.0
6647,Florida,2021-10-10,1866,109,12505089.0
6648,Florida,2021-10-11,2674,106,12505089.0
6649,Florida,2021-10-12,2587,103,12545800.0
6650,Florida,2021-10-13,3442,80,12545800.0
6651,Florida,2021-10-14,2874,68,12545800.0
6652,Florida,2021-10-15,2635,84,12545800.0
6653,Florida,2021-10-16,1508,78,12545800.0
6654,Florida,2021-10-17,1833,69,12545800.0
6655,Florida,2021-10-18,2154,69,12650993.0
6656,Florida,2021-10-19,2660,77,12660652.0
6657,Florida,2021-10-20,2438,69,12675668.0
6658,Florida,2021-10-21,2070,64,12676687.0
6659,Florida,2021-10-22,2264,65,12721909.0
6660,Florida,2021-10-23,1380,66,12735114.0
6661,Florida,2021-10-24,945,60,12747667.0
6662,Florida,2021-10-25,2038,45,12756457.0
6663,Florida,2021-10-26,1901,43,12764431.0
6664,Florida,2021-10-27,2354,46,12777846.0
6665,Florida,2021-10-28,2077,42,12793276.0
6666,Florida,2021-10-29,1756,31,12804444.0
6667,Florida,2021-10-30,937,42,12817639.0
6668,Florida,2021-10-31,940,42,12832435.0
6669,Florida,2021-11-01,2049,45,12843259.0
6670,Florida,2021-11-02,1861,33,12850223.0
6671,Florida,2021-11-03,1858,31,12860793.0
6672,Florida,2021-11-04,1724,37,12872953.0
6673,Florida,2021-11-05,1676,36,12882180.0
6674,Florida,2021-11-06,1416,18,12891833.0
6675,Florida,2021-11-07,271,22,12904395.0
6676,Florida,2021-11-08,1809,27,12923685.0
6677,Florida,2021-11-09,1514,25,12929870.0
6678,Florida,2021-11-10,2531,23,12939646.0
6679,Florida,2021-11-11,1510,21,12939646.0
6680,Florida,2021-11-12,1610,18,12968507.0
6681,Florida,2021-11-13,1147,11,12983190.0
6682,Florida,2021-11-14,1035,10,13000113.0
6683,Florida,2021-11-15,1683,7,13009599.0
6684,Florida,2021-11-16,1712,7,13016480.0
6685,Florida,2021-11-17,2001,4,13030030.0
6686,Florida,2021-11-18,1706,3,13042051.0
6687,Florida,2021-11-19,1649,0,13052927.0
6688,Florida,2021-11-20,1187,0,13063842.0
6689,Florida,2021-11-21,908,0,13075215.0
6690,Georgia,2020-01-23,0,0,
6691,Georgia,2020-01-24,0,0,
6692,Georgia,2020-01-25,0,0,
6693,Georgia,2020-01-26,0,0,
6694,Georgia,2020-01-27,0,0,
6695,Georgia,2020-01-28,0,0,
6696,Georgia,2020-01-29,0,0,
6697,Georgia,2020-01-30,0,0,
6698,Georgia,2020-01-31,0,0,
6699,Georgia,2020-02-01,0,0,
6700,Georgia,2020-02-02,0,0,
6701,Georgia,2020-02-03,0,0,
6702,Georgia,2020-02-04,0,0,
6703,Georgia,2020-02-05,0,0,
6704,Georgia,2020-02-06,0,0,
6705,Georgia,2020-02-07,0,0,
6706,Georgia,2020-02-08,0,0,
6707,Georgia,2020-02-09,0,0,
6708,Georgia,2020-02-10,0,0,
6709,Georgia,2020-02-11,0,0,
6710,Georgia,2020-02-12,0,0,
6711,Georgia,2020-02-13,0,0,
6712,Georgia,2020-02-14,0,0,
6713,Georgia,2020-02-15,0,0,
6714,Georgia,2020-02-16,0,0,
6715,Georgia,2020-02-17,0,0,
6716,Georgia,2020-02-18,0,0,
6717,Georgia,2020-02-19,0,0,
6718,Georgia,2020-02-20,0,0,
6719,Georgia,2020-02-21,0,0,
6720,Georgia,2020-02-22,0,0,
6721,Georgia,2020-02-23,0,0,
6722,Georgia,2020-02-24,0,0,
6723,Georgia,2020-02-25,0,0,
6724,Georgia,2020-02-26,0,0,
6725,Georgia,2020-02-27,0,0,
6726,Georgia,2020-02-28,0,0,
6727,Georgia,2020-02-29,2,0,
6728,Georgia,2020-03-01,0,0,
6729,Georgia,2020-03-02,1,0,
6730,Georgia,2020-03-03,2,0,
6731,Georgia,2020-03-04,2,0,
6732,Georgia,2020-03-05,0,0,
6733,Georgia,2020-03-06,6,0,
6734,Georgia,2020-03-07,3,0,
6735,Georgia,2020-03-08,6,0,
6736,Georgia,2020-03-09,9,0,
6737,Georgia,2020-03-10,13,0,
6738,Georgia,2020-03-11,16,0,
6739,Georgia,2020-03-12,33,1,
6740,Georgia,2020-03-13,27,0,
6741,Georgia,2020-03-14,24,0,
6742,Georgia,2020-03-15,52,0,
6743,Georgia,2020-03-16,49,0,
6744,Georgia,2020-03-17,43,0,
6745,Georgia,2020-03-18,95,5,
6746,Georgia,2020-03-19,115,7,
6747,Georgia,2020-03-20,122,1,
6748,Georgia,2020-03-21,86,6,
6749,Georgia,2020-03-22,155,5,
6750,Georgia,2020-03-23,221,6,
6751,Georgia,2020-03-24,182,7,
6752,Georgia,2020-03-25,281,9,
6753,Georgia,2020-03-26,303,13,
6754,Georgia,2020-03-27,524,5,
6755,Georgia,2020-03-28,225,14,
6756,Georgia,2020-03-29,243,5,
6757,Georgia,2020-03-30,389,19,
6758,Georgia,2020-03-31,1012,27,
6759,Georgia,2020-04-01,570,24,
6760,Georgia,2020-04-02,637,22,
6761,Georgia,2020-04-03,488,22,
6762,Georgia,2020-04-04,422,10,
6763,Georgia,2020-04-05,296,11,
6764,Georgia,2020-04-06,739,100,
6765,Georgia,2020-04-07,1562,32,
6766,Georgia,2020-04-08,1130,20,
6767,Georgia,2020-04-09,613,42,
6768,Georgia,2020-04-10,934,7,
6769,Georgia,2020-04-11,419,12,
6770,Georgia,2020-04-12,157,15,
6771,Georgia,2020-04-13,1086,34,
6772,Georgia,2020-04-14,844,45,
6773,Georgia,2020-04-15,686,53,
6774,Georgia,2020-04-16,989,45,
6775,Georgia,2020-04-17,908,37,
6776,Georgia,2020-04-18,352,9,
6777,Georgia,2020-04-19,505,21,
6778,Georgia,2020-04-20,843,91,
6779,Georgia,2020-04-21,612,39,
6780,Georgia,2020-04-22,897,17,
6781,Georgia,2020-04-23,931,35,
6782,Georgia,2020-04-24,681,26,
6783,Georgia,2020-04-25,686,0,
6784,Georgia,2020-04-26,271,15,
6785,Georgia,2020-04-27,774,32,
6786,Georgia,2020-04-28,582,81,
6787,Georgia,2020-04-29,854,29,
6788,Georgia,2020-04-30,537,57,
6789,Georgia,2020-05-01,935,56,
6790,Georgia,2020-05-02,381,7,
6791,Georgia,2020-05-03,284,4,
6792,Georgia,2020-05-04,753,33,
6793,Georgia,2020-05-05,602,47,
6794,Georgia,2020-05-06,802,69,
6795,Georgia,2020-05-07,821,9,
6796,Georgia,2020-05-08,544,26,
6797,Georgia,2020-05-09,307,42,
6798,Georgia,2020-05-10,876,0,
6799,Georgia,2020-05-11,459,38,
6800,Georgia,2020-05-12,768,22,
6801,Georgia,2020-05-13,558,41,
6802,Georgia,2020-05-14,326,22,
6803,Georgia,2020-05-15,613,30,
6804,Georgia,2020-05-16,562,35,
6805,Georgia,2020-05-17,623,14,
6806,Georgia,2020-05-18,662,36,
6807,Georgia,2020-05-19,772,26,
6808,Georgia,2020-05-20,780,21,
6809,Georgia,2020-05-21,687,69,
6810,Georgia,2020-05-22,1031,50,
6811,Georgia,2020-05-23,979,6,
6812,Georgia,2020-05-24,724,13,
6813,Georgia,2020-05-25,532,3,
6814,Georgia,2020-05-26,350,44,
6815,Georgia,2020-05-27,709,35,
6816,Georgia,2020-05-28,838,64,
6817,Georgia,2020-05-29,626,0,
6818,Georgia,2020-05-30,738,32,
6819,Georgia,2020-05-31,729,49,
6820,Georgia,2020-06-01,889,22,
6821,Georgia,2020-06-02,578,28,
6822,Georgia,2020-06-03,723,21,
6823,Georgia,2020-06-04,942,24,
6824,Georgia,2020-06-05,799,27,
6825,Georgia,2020-06-06,583,0,
6826,Georgia,2020-06-07,524,20,
6827,Georgia,2020-06-08,648,28,
6828,Georgia,2020-06-09,808,77,
6829,Georgia,2020-06-10,804,44,
6830,Georgia,2020-06-11,1101,46,
6831,Georgia,2020-06-12,963,43,
6832,Georgia,2020-06-13,1043,28,
6833,Georgia,2020-06-14,852,5,
6834,Georgia,2020-06-15,851,43,
6835,Georgia,2020-06-16,870,35,
6836,Georgia,2020-06-17,1094,46,
6837,Georgia,2020-06-18,1023,30,
6838,Georgia,2020-06-19,1267,31,
6839,Georgia,2020-06-20,1814,6,
6840,Georgia,2020-06-21,885,1,
6841,Georgia,2020-06-22,1271,5,
6842,Georgia,2020-06-23,1860,39,
6843,Georgia,2020-06-24,1835,11,
6844,Georgia,2020-06-25,1743,47,
6845,Georgia,2020-06-26,2076,25,
6846,Georgia,2020-06-27,1952,6,
6847,Georgia,2020-06-28,2186,2,
6848,Georgia,2020-06-29,2105,6,
6849,Georgia,2020-06-30,1976,21,
6850,Georgia,2020-07-01,3011,22,
6851,Georgia,2020-07-02,3545,22,
6852,Georgia,2020-07-03,2811,7,
6853,Georgia,2020-07-04,2728,1,
6854,Georgia,2020-07-05,2120,3,
6855,Georgia,2020-07-06,1642,18,
6856,Georgia,2020-07-07,3466,21,
6857,Georgia,2020-07-08,3495,23,
6858,Georgia,2020-07-09,2838,8,
6859,Georgia,2020-07-10,4623,35,
6860,Georgia,2020-07-11,3201,31,
6861,Georgia,2020-07-12,2571,5,
6862,Georgia,2020-07-13,3790,25,
6863,Georgia,2020-07-14,3573,28,
6864,Georgia,2020-07-15,4102,37,
6865,Georgia,2020-07-16,3676,13,
6866,Georgia,2020-07-17,4233,28,
6867,Georgia,2020-07-18,4743,36,
6868,Georgia,2020-07-19,3193,5,
6869,Georgia,2020-07-20,2766,3,
6870,Georgia,2020-07-21,3732,78,
6871,Georgia,2020-07-22,3547,81,
6872,Georgia,2020-07-23,4532,25,
6873,Georgia,2020-07-24,5023,82,
6874,Georgia,2020-07-25,3822,53,
6875,Georgia,2020-07-26,2740,3,
6876,Georgia,2020-07-27,3077,11,
6877,Georgia,2020-07-28,4399,54,
6878,Georgia,2020-07-29,3567,79,
6879,Georgia,2020-07-30,4183,29,
6880,Georgia,2020-07-31,4308,81,
6881,Georgia,2020-08-01,3732,73,
6882,Georgia,2020-08-02,3162,15,
6883,Georgia,2020-08-03,2538,2,
6884,Georgia,2020-08-04,2742,79,
6885,Georgia,2020-08-05,3888,63,
6886,Georgia,2020-08-06,3364,42,
6887,Georgia,2020-08-07,4207,91,
6888,Georgia,2020-08-08,4422,69,
6889,Georgia,2020-08-09,3162,13,
6890,Georgia,2020-08-10,2676,30,
6891,Georgia,2020-08-11,3754,122,
6892,Georgia,2020-08-12,3767,105,
6893,Georgia,2020-08-13,2816,82,
6894,Georgia,2020-08-14,3340,35,
6895,Georgia,2020-08-15,3336,0,
6896,Georgia,2020-08-16,1889,129,
6897,Georgia,2020-08-17,1957,25,
6898,Georgia,2020-08-18,3226,67,
6899,Georgia,2020-08-19,2512,55,
6900,Georgia,2020-08-20,2939,55,
6901,Georgia,2020-08-21,3369,94,
6902,Georgia,2020-08-22,2755,94,
6903,Georgia,2020-08-23,1812,40,
6904,Georgia,2020-08-24,2441,24,
6905,Georgia,2020-08-25,2494,106,
6906,Georgia,2020-08-26,2603,49,
6907,Georgia,2020-08-27,2819,82,
6908,Georgia,2020-08-28,2678,78,
6909,Georgia,2020-08-29,2554,105,
6910,Georgia,2020-08-30,1361,28,
6911,Georgia,2020-08-31,1720,29,
6912,Georgia,2020-09-01,2512,100,
6913,Georgia,2020-09-02,2386,62,
6914,Georgia,2020-09-03,2973,73,
6915,Georgia,2020-09-04,2298,63,
6916,Georgia,2020-09-05,2270,46,
6917,Georgia,2020-09-06,1679,60,
6918,Georgia,2020-09-07,798,7,
6919,Georgia,2020-09-08,1744,26,
6920,Georgia,2020-09-09,2192,58,
6921,Georgia,2020-09-10,2214,76,
6922,Georgia,2020-09-11,2116,42,
6923,Georgia,2020-09-12,2205,41,
6924,Georgia,2020-09-13,1478,157,
6925,Georgia,2020-09-14,1384,0,
6926,Georgia,2020-09-15,1848,45,
6927,Georgia,2020-09-16,2669,21,
6928,Georgia,2020-09-17,2083,55,
6929,Georgia,2020-09-18,2207,63,
6930,Georgia,2020-09-19,2288,62,
6931,Georgia,2020-09-20,1152,3,
6932,Georgia,2020-09-21,1385,2,
6933,Georgia,2020-09-22,1209,73,
6934,Georgia,2020-09-23,1691,96,
6935,Georgia,2020-09-24,1608,49,
6936,Georgia,2020-09-25,2012,52,
6937,Georgia,2020-09-26,1442,40,
6938,Georgia,2020-09-27,875,32,
6939,Georgia,2020-09-28,956,15,
6940,Georgia,2020-09-29,1368,33,
6941,Georgia,2020-09-30,1906,27,
6942,Georgia,2020-10-01,1585,42,
6943,Georgia,2020-10-02,1522,43,
6944,Georgia,2020-10-03,1538,28,
6945,Georgia,2020-10-04,940,28,
6946,Georgia,2020-10-05,1119,30,
6947,Georgia,2020-10-06,1978,37,
6948,Georgia,2020-10-07,1796,30,
6949,Georgia,2020-10-08,1827,35,
6950,Georgia,2020-10-09,2011,54,
6951,Georgia,2020-10-10,1336,45,
6952,Georgia,2020-10-11,1218,23,
6953,Georgia,2020-10-12,1181,13,
6954,Georgia,2020-10-13,1325,25,
6955,Georgia,2020-10-14,1576,16,
6956,Georgia,2020-10-15,1864,22,
6957,Georgia,2020-10-16,1997,64,
6958,Georgia,2020-10-17,1987,51,
6959,Georgia,2020-10-18,1258,31,
6960,Georgia,2020-10-19,1134,19,
6961,Georgia,2020-10-20,1500,17,
6962,Georgia,2020-10-21,1601,30,
6963,Georgia,2020-10-22,2037,25,
6964,Georgia,2020-10-23,2841,37,
6965,Georgia,2020-10-24,1953,42,
6966,Georgia,2020-10-25,1366,1,
6967,Georgia,2020-10-26,1346,18,
6968,Georgia,2020-10-27,2039,17,
6969,Georgia,2020-10-28,2669,32,
6970,Georgia,2020-10-29,2192,47,
6971,Georgia,2020-10-30,1804,32,
6972,Georgia,2020-10-31,2736,24,
6973,Georgia,2020-11-01,1435,2,
6974,Georgia,2020-11-02,1357,18,
6975,Georgia,2020-11-03,2049,30,
6976,Georgia,2020-11-04,2773,43,
6977,Georgia,2020-11-05,2410,54,
6978,Georgia,2020-11-06,2762,30,
6979,Georgia,2020-11-07,2072,37,
6980,Georgia,2020-11-08,1405,1,
6981,Georgia,2020-11-09,1648,29,
6982,Georgia,2020-11-10,4279,41,
6983,Georgia,2020-11-11,2232,76,
6984,Georgia,2020-11-12,2802,75,
6985,Georgia,2020-11-13,3653,24,
6986,Georgia,2020-11-14,3035,51,
6987,Georgia,2020-11-15,2084,1,
6988,Georgia,2020-11-16,1247,10,
6989,Georgia,2020-11-17,4335,41,
6990,Georgia,2020-11-18,3161,57,
6991,Georgia,2020-11-19,3424,37,
6992,Georgia,2020-11-20,3435,40,
6993,Georgia,2020-11-21,6213,37,
6994,Georgia,2020-11-22,2328,19,
6995,Georgia,2020-11-23,1924,17,
6996,Georgia,2020-11-24,3676,6,
6997,Georgia,2020-11-25,3177,76,
6998,Georgia,2020-11-26,3608,39,
6999,Georgia,2020-11-27,3009,44,
7000,Georgia,2020-11-28,3038,44,
7001,Georgia,2020-11-29,1952,18,
7002,Georgia,2020-11-30,2047,10,
7003,Georgia,2020-12-01,4842,63,
7004,Georgia,2020-12-02,5734,52,
7005,Georgia,2020-12-03,5839,81,
7006,Georgia,2020-12-04,6376,77,
7007,Georgia,2020-12-05,5017,68,
7008,Georgia,2020-12-06,2034,13,
7009,Georgia,2020-12-07,5285,45,
7010,Georgia,2020-12-08,5577,22,
7011,Georgia,2020-12-09,5512,48,
7012,Georgia,2020-12-10,7623,54,
7013,Georgia,2020-12-11,6191,56,
7014,Georgia,2020-12-12,6447,44,
7015,Georgia,2020-12-13,4798,1,
7016,Georgia,2020-12-14,3720,28,
7017,Georgia,2020-12-15,7437,56,
7018,Georgia,2020-12-16,6624,68,
7019,Georgia,2020-12-17,7777,66,
7020,Georgia,2020-12-18,8141,38,
7021,Georgia,2020-12-19,5763,49,
7022,Georgia,2020-12-20,5618,2,
7023,Georgia,2020-12-21,3520,16,
7024,Georgia,2020-12-22,9079,64,
7025,Georgia,2020-12-23,7773,56,
7026,Georgia,2020-12-24,10286,63,
7027,Georgia,2020-12-25,6054,49,
7028,Georgia,2020-12-26,4158,54,
7029,Georgia,2020-12-27,3511,4,
7030,Georgia,2020-12-28,3941,7,
7031,Georgia,2020-12-29,9450,83,
7032,Georgia,2020-12-30,9053,67,
7033,Georgia,2020-12-31,11709,88,
7034,Georgia,2021-01-01,11137,24,
7035,Georgia,2021-01-02,7533,2,
7036,Georgia,2021-01-03,5778,4,
7037,Georgia,2021-01-04,5163,7,
7038,Georgia,2021-01-05,10091,101,
7039,Georgia,2021-01-06,7686,93,
7040,Georgia,2021-01-07,9790,65,
7041,Georgia,2021-01-08,13296,84,
7042,Georgia,2021-01-09,11926,143,
7043,Georgia,2021-01-10,8193,1,
7044,Georgia,2021-01-11,7454,17,
7045,Georgia,2021-01-12,9193,187,
7046,Georgia,2021-01-13,8596,141,
7047,Georgia,2021-01-14,9036,172,
7048,Georgia,2021-01-15,9806,163,
7049,Georgia,2021-01-16,8533,153,
7050,Georgia,2021-01-17,6332,5,
7051,Georgia,2021-01-18,4957,64,
7052,Georgia,2021-01-19,7492,222,
7053,Georgia,2021-01-20,8205,196,
7054,Georgia,2021-01-21,8150,111,
7055,Georgia,2021-01-22,8374,171,
7056,Georgia,2021-01-23,8985,186,
7057,Georgia,2021-01-24,4753,4,
7058,Georgia,2021-01-25,3917,53,
7059,Georgia,2021-01-26,8393,179,
7060,Georgia,2021-01-27,6384,161,
7061,Georgia,2021-01-28,7352,184,
7062,Georgia,2021-01-29,6558,159,
7063,Georgia,2021-01-30,6343,210,
7064,Georgia,2021-01-31,3587,2,
7065,Georgia,2021-02-01,3034,44,
7066,Georgia,2021-02-02,4961,208,
7067,Georgia,2021-02-03,4924,137,
7068,Georgia,2021-02-04,5706,169,
7069,Georgia,2021-02-05,4842,102,
7070,Georgia,2021-02-06,4490,232,
7071,Georgia,2021-02-07,3589,2,
7072,Georgia,2021-02-08,2704,38,
7073,Georgia,2021-02-09,3721,171,219840.0
7074,Georgia,2021-02-10,3490,120,227997.0
7075,Georgia,2021-02-11,4179,92,251946.0
7076,Georgia,2021-02-12,3900,195,279546.0
7077,Georgia,2021-02-13,3823,142,279546.0
7078,Georgia,2021-02-14,1929,21,313961.0
7079,Georgia,2021-02-15,2070,57,380394.0
7080,Georgia,2021-02-16,2895,246,403128.0
7081,Georgia,2021-02-17,3545,99,433618.0
7082,Georgia,2021-02-18,3485,130,464133.0
7083,Georgia,2021-02-19,3679,207,503752.0
7084,Georgia,2021-02-20,3336,132,544464.0
7085,Georgia,2021-02-21,1758,2,584682.0
7086,Georgia,2021-02-22,1536,91,609520.0
7087,Georgia,2021-02-23,3780,92,627968.0
7088,Georgia,2021-02-24,3240,137,627968.0
7089,Georgia,2021-02-25,3327,135,653286.0
7090,Georgia,2021-02-26,3434,20,680849.0
7091,Georgia,2021-02-27,3365,75,715039.0
7092,Georgia,2021-02-28,2334,1,757299.0
7093,Georgia,2021-03-01,2139,81,775265.0
7094,Georgia,2021-03-02,3147,104,778318.0
7095,Georgia,2021-03-03,2735,145,805575.0
7096,Georgia,2021-03-04,2886,125,833509.0
7097,Georgia,2021-03-05,2081,65,866954.0
7098,Georgia,2021-03-06,2269,90,903104.0
7099,Georgia,2021-03-07,1709,1,918699.0
7100,Georgia,2021-03-08,1444,42,932301.0
7101,Georgia,2021-03-09,1761,30,932301.0
7102,Georgia,2021-03-10,1740,58,950954.0
7103,Georgia,2021-03-11,1714,81,971858.0
7104,Georgia,2021-03-12,1567,47,990816.0
7105,Georgia,2021-03-13,1254,52,1010030.0
7106,Georgia,2021-03-14,819,0,1033074.0
7107,Georgia,2021-03-15,977,47,1033760.0
7108,Georgia,2021-03-16,1743,25,1044640.0
7109,Georgia,2021-03-17,2044,72,1048574.0
7110,Georgia,2021-03-18,2267,61,1058952.0
7111,Georgia,2021-03-19,1600,44,1087621.0
7112,Georgia,2021-03-20,1717,66,1109572.0
7113,Georgia,2021-03-21,1504,0,1138530.0
7114,Georgia,2021-03-22,744,26,1155439.0
7115,Georgia,2021-03-23,1791,32,1171886.0
