,State,Date,New Cases,New Deaths,People_Fully_Vaccinated
0,Alabama,2020-01-23,0,0,
1,Alabama,2020-01-24,0,0,
2,Alabama,2020-01-25,0,0,
3,Alabama,2020-01-26,0,0,
4,Alabama,2020-01-27,0,0,
5,Alabama,2020-01-28,0,0,
6,Alabama,2020-01-29,0,0,
7,Alabama,2020-01-30,0,0,
8,Alabama,2020-01-31,0,0,
9,Alabama,2020-02-01,0,0,
10,Alabama,2020-02-02,0,0,
11,Alabama,2020-02-03,0,0,
12,Alabama,2020-02-04,0,0,
13,Alabama,2020-02-05,0,0,
14,Alabama,2020-02-06,0,0,
15,Alabama,2020-02-07,0,0,
16,Alabama,2020-02-08,0,0,
17,Alabama,2020-02-09,0,0,
18,Alabama,2020-02-10,0,0,
19,Alabama,2020-02-11,0,0,
20,Alabama,2020-02-12,0,0,
21,Alabama,2020-02-13,0,0,
22,Alabama,2020-02-14,0,0,
23,Alabama,2020-02-15,0,0,
24,Alabama,2020-02-16,0,0,
25,Alabama,2020-02-17,0,0,
26,Alabama,2020-02-18,0,0,
27,Alabama,2020-02-19,0,0,
28,Alabama,2020-02-20,0,0,
29,Alabama,2020-02-21,0,0,
30,Alabama,2020-02-22,0,0,
31,Alabama,2020-02-23,0,0,
32,Alabama,2020-02-24,0,0,
33,Alabama,2020-02-25,0,0,
34,Alabama,2020-02-26,0,0,
35,Alabama,2020-02-27,0,1,
36,Alabama,2020-02-28,0,0,
37,Alabama,2020-02-29,0,0,
38,Alabama,2020-03-01,0,0,
39,Alabama,2020-03-02,0,0,
40,Alabama,2020-03-03,0,0,
41,Alabama,2020-03-04,0,0,
42,Alabama,2020-03-05,0,0,
43,Alabama,2020-03-06,0,0,
44,Alabama,2020-03-07,0,0,
45,Alabama,2020-03-08,0,0,
46,Alabama,2020-03-09,0,0,
47,Alabama,2020-03-10,0,0,
48,Alabama,2020-03-11,3,0,
49,Alabama,2020-03-12,1,0,
50,Alabama,2020-03-13,4,0,
51,Alabama,2020-03-14,7,0,
52,Alabama,2020-03-15,13,1,
53,Alabama,2020-03-16,8,0,
54,Alabama,2020-03-17,15,1,
55,Alabama,2020-03-18,10,0,
56,Alabama,2020-03-19,27,1,
57,Alabama,2020-03-20,27,0,
58,Alabama,2020-03-21,34,0,
59,Alabama,2020-03-22,31,0,
60,Alabama,2020-03-23,44,1,
61,Alabama,2020-03-24,70,1,
62,Alabama,2020-03-25,173,4,
63,Alabama,2020-03-26,102,2,
64,Alabama,2020-03-27,109,10,
65,Alabama,2020-03-28,117,5,
66,Alabama,2020-03-29,79,5,
67,Alabama,2020-03-30,121,9,
68,Alabama,2020-03-31,62,8,
69,Alabama,2020-04-01,112,7,
70,Alabama,2020-04-02,196,3,
71,Alabama,2020-04-03,235,8,
72,Alabama,2020-04-04,121,4,
73,Alabama,2020-04-05,178,13,
74,Alabama,2020-04-06,173,11,
75,Alabama,2020-04-07,229,13,
76,Alabama,2020-04-08,306,10,
77,Alabama,2020-04-09,340,11,
78,Alabama,2020-04-10,158,12,
79,Alabama,2020-04-11,234,9,
80,Alabama,2020-04-12,321,10,
81,Alabama,2020-04-13,202,8,
82,Alabama,2020-04-14,171,12,
83,Alabama,2020-04-15,265,12,
84,Alabama,2020-04-16,158,12,
85,Alabama,2020-04-17,92,18,
86,Alabama,2020-04-18,230,17,
87,Alabama,2020-04-19,190,9,
88,Alabama,2020-04-20,184,8,
89,Alabama,2020-04-21,241,9,
90,Alabama,2020-04-22,289,18,
91,Alabama,2020-04-23,206,12,
92,Alabama,2020-04-24,192,14,
93,Alabama,2020-04-25,182,13,
94,Alabama,2020-04-26,201,15,
95,Alabama,2020-04-27,146,12,
96,Alabama,2020-04-28,199,12,
97,Alabama,2020-04-29,159,11,
98,Alabama,2020-04-30,207,14,
99,Alabama,2020-05-01,254,18,
100,Alabama,2020-05-02,260,12,
101,Alabama,2020-05-03,278,20,
102,Alabama,2020-05-04,225,19,
103,Alabama,2020-05-05,317,25,
104,Alabama,2020-05-06,248,11,
105,Alabama,2020-05-07,344,9,
106,Alabama,2020-05-08,321,19,
107,Alabama,2020-05-09,283,16,
108,Alabama,2020-05-10,260,11,
109,Alabama,2020-05-11,280,15,
110,Alabama,2020-05-12,305,14,
111,Alabama,2020-05-13,255,17,
112,Alabama,2020-05-14,339,22,
113,Alabama,2020-05-15,332,13,
114,Alabama,2020-05-16,334,9,
115,Alabama,2020-05-17,309,12,
116,Alabama,2020-05-18,299,17,
117,Alabama,2020-05-19,386,16,
118,Alabama,2020-05-20,359,20,
119,Alabama,2020-05-21,404,15,
120,Alabama,2020-05-22,364,12,
121,Alabama,2020-05-23,374,6,
122,Alabama,2020-05-24,351,18,
123,Alabama,2020-05-25,633,12,
124,Alabama,2020-05-26,590,18,
125,Alabama,2020-05-27,363,20,
126,Alabama,2020-05-28,485,19,
127,Alabama,2020-05-29,514,20,
128,Alabama,2020-05-30,427,15,
129,Alabama,2020-05-31,513,10,
130,Alabama,2020-06-01,324,16,
131,Alabama,2020-06-02,209,21,
132,Alabama,2020-06-03,220,16,
133,Alabama,2020-06-04,308,12,
134,Alabama,2020-06-05,648,14,
135,Alabama,2020-06-06,444,13,
136,Alabama,2020-06-07,421,18,
137,Alabama,2020-06-08,490,15,
138,Alabama,2020-06-09,567,16,
139,Alabama,2020-06-10,825,15,
140,Alabama,2020-06-11,709,19,
141,Alabama,2020-06-12,1033,13,
142,Alabama,2020-06-13,959,8,
143,Alabama,2020-06-14,820,14,
144,Alabama,2020-06-15,303,17,
145,Alabama,2020-06-16,548,22,
146,Alabama,2020-06-17,904,7,
147,Alabama,2020-06-18,734,7,
148,Alabama,2020-06-19,547,21,
149,Alabama,2020-06-20,458,20,
150,Alabama,2020-06-21,439,17,
151,Alabama,2020-06-22,650,12,
152,Alabama,2020-06-23,1120,21,
153,Alabama,2020-06-24,986,23,
154,Alabama,2020-06-25,997,11,
155,Alabama,2020-06-26,1021,13,
156,Alabama,2020-06-27,180,21,
157,Alabama,2020-06-28,1418,15,
158,Alabama,2020-06-29,1083,18,
159,Alabama,2020-06-30,885,23,
160,Alabama,2020-07-01,1165,18,
161,Alabama,2020-07-02,1689,27,
162,Alabama,2020-07-03,913,29,
163,Alabama,2020-07-04,958,19,
164,Alabama,2020-07-05,799,19,
165,Alabama,2020-07-06,902,17,
166,Alabama,2020-07-07,1396,19,
167,Alabama,2020-07-08,1784,30,
168,Alabama,2020-07-09,1503,18,
169,Alabama,2020-07-10,1631,20,
170,Alabama,2020-07-11,1469,20,
171,Alabama,2020-07-12,1975,25,
172,Alabama,2020-07-13,1390,29,
173,Alabama,2020-07-14,2099,34,
174,Alabama,2020-07-15,1908,29,
175,Alabama,2020-07-16,1931,32,
176,Alabama,2020-07-17,2021,24,
177,Alabama,2020-07-18,2031,36,
178,Alabama,2020-07-19,1556,42,
179,Alabama,2020-07-20,1499,30,
180,Alabama,2020-07-21,1357,38,
181,Alabama,2020-07-22,1986,40,
182,Alabama,2020-07-23,2071,37,
183,Alabama,2020-07-24,2102,41,
184,Alabama,2020-07-25,1385,39,
185,Alabama,2020-07-26,1759,43,
186,Alabama,2020-07-27,1307,44,
187,Alabama,2020-07-28,1451,24,
188,Alabama,2020-07-29,1945,40,
189,Alabama,2020-07-30,2004,46,
190,Alabama,2020-07-31,1599,53,
191,Alabama,2020-08-01,2024,45,
192,Alabama,2020-08-02,1153,42,
193,Alabama,2020-08-03,1045,30,
194,Alabama,2020-08-04,949,47,
195,Alabama,2020-08-05,1865,38,
196,Alabama,2020-08-06,1716,48,
197,Alabama,2020-08-07,1849,48,
198,Alabama,2020-08-08,935,43,
199,Alabama,2020-08-09,1612,38,
200,Alabama,2020-08-10,926,43,
201,Alabama,2020-08-11,1068,40,
202,Alabama,2020-08-12,734,30,
203,Alabama,2020-08-13,751,35,
204,Alabama,2020-08-14,1114,33,
205,Alabama,2020-08-15,827,36,
206,Alabama,2020-08-16,741,30,
207,Alabama,2020-08-17,1423,27,
208,Alabama,2020-08-18,1318,32,
209,Alabama,2020-08-19,1281,39,
210,Alabama,2020-08-20,1038,29,
211,Alabama,2020-08-21,1458,38,
212,Alabama,2020-08-22,592,29,
213,Alabama,2020-08-23,670,28,
214,Alabama,2020-08-24,556,30,
215,Alabama,2020-08-25,2117,30,
216,Alabama,2020-08-26,1695,23,
217,Alabama,2020-08-27,1129,25,
218,Alabama,2020-08-28,1829,30,
219,Alabama,2020-08-29,1270,34,
220,Alabama,2020-08-30,786,14,
221,Alabama,2020-08-31,1539,24,
222,Alabama,2020-09-01,733,31,
223,Alabama,2020-09-02,1006,24,
224,Alabama,2020-09-03,980,28,
225,Alabama,2020-09-04,1145,26,
226,Alabama,2020-09-05,539,26,
227,Alabama,2020-09-06,771,20,
228,Alabama,2020-09-07,523,26,
229,Alabama,2020-09-08,780,18,
230,Alabama,2020-09-09,1052,28,
231,Alabama,2020-09-10,1073,26,
232,Alabama,2020-09-11,953,19,
233,Alabama,2020-09-12,1041,23,
234,Alabama,2020-09-13,688,31,
235,Alabama,2020-09-14,751,17,
236,Alabama,2020-09-15,1039,26,
237,Alabama,2020-09-16,774,28,
238,Alabama,2020-09-17,1047,19,
239,Alabama,2020-09-18,1334,16,
240,Alabama,2020-09-19,807,10,
241,Alabama,2020-09-20,742,16,
242,Alabama,2020-09-21,865,20,
243,Alabama,2020-09-22,648,17,
244,Alabama,2020-09-23,1033,20,
245,Alabama,2020-09-24,2191,13,
246,Alabama,2020-09-25,951,8,
247,Alabama,2020-09-26,713,13,
248,Alabama,2020-09-27,633,17,
249,Alabama,2020-09-28,737,14,
250,Alabama,2020-09-29,1221,21,
251,Alabama,2020-09-30,1167,16,
252,Alabama,2020-10-01,940,19,
253,Alabama,2020-10-02,1655,18,
254,Alabama,2020-10-03,773,17,
255,Alabama,2020-10-04,527,21,
256,Alabama,2020-10-05,732,28,
257,Alabama,2020-10-06,990,21,
258,Alabama,2020-10-07,582,20,
259,Alabama,2020-10-08,1563,17,
260,Alabama,2020-10-09,1185,19,
261,Alabama,2020-10-10,796,22,
262,Alabama,2020-10-11,711,17,
263,Alabama,2020-10-12,1088,15,
264,Alabama,2020-10-13,870,21,
265,Alabama,2020-10-14,1205,18,
266,Alabama,2020-10-15,1212,19,
267,Alabama,2020-10-16,1296,22,
268,Alabama,2020-10-17,966,18,
269,Alabama,2020-10-18,845,22,
270,Alabama,2020-10-19,1059,22,
271,Alabama,2020-10-20,1112,16,
272,Alabama,2020-10-21,1371,6,
273,Alabama,2020-10-22,3725,17,
274,Alabama,2020-10-23,2082,21,
275,Alabama,2020-10-24,1242,22,
276,Alabama,2020-10-25,882,18,
277,Alabama,2020-10-26,1198,18,
278,Alabama,2020-10-27,1309,23,
279,Alabama,2020-10-28,1483,20,
280,Alabama,2020-10-29,1310,26,
281,Alabama,2020-10-30,1773,15,
282,Alabama,2020-10-31,1609,17,
283,Alabama,2020-11-01,820,19,
284,Alabama,2020-11-02,1204,23,
285,Alabama,2020-11-03,1773,17,
286,Alabama,2020-11-04,1396,24,
287,Alabama,2020-11-05,1565,30,
288,Alabama,2020-11-06,1562,25,
289,Alabama,2020-11-07,1376,17,
290,Alabama,2020-11-08,1140,23,
291,Alabama,2020-11-09,1794,24,
292,Alabama,2020-11-10,2089,23,
293,Alabama,2020-11-11,1955,24,
294,Alabama,2020-11-12,2916,32,
295,Alabama,2020-11-13,2243,25,
296,Alabama,2020-11-14,1675,31,
297,Alabama,2020-11-15,1584,25,
298,Alabama,2020-11-16,1562,24,
299,Alabama,2020-11-17,2665,24,
300,Alabama,2020-11-18,2364,20,
301,Alabama,2020-11-19,2523,24,
302,Alabama,2020-11-20,2336,31,
303,Alabama,2020-11-21,1574,33,
304,Alabama,2020-11-22,1596,27,
305,Alabama,2020-11-23,2758,27,
306,Alabama,2020-11-24,2488,23,
307,Alabama,2020-11-25,2716,37,
308,Alabama,2020-11-26,870,23,
309,Alabama,2020-11-27,2029,34,
310,Alabama,2020-11-28,2162,37,
311,Alabama,2020-11-29,2114,42,
312,Alabama,2020-11-30,3448,37,
313,Alabama,2020-12-01,3847,30,
314,Alabama,2020-12-02,3531,41,
315,Alabama,2020-12-03,3790,41,
316,Alabama,2020-12-04,3325,39,
317,Alabama,2020-12-05,2134,36,
318,Alabama,2020-12-06,2260,57,
319,Alabama,2020-12-07,4490,49,
320,Alabama,2020-12-08,3516,54,
321,Alabama,2020-12-09,4671,58,
322,Alabama,2020-12-10,3937,54,
323,Alabama,2020-12-11,4067,54,
324,Alabama,2020-12-12,2662,65,
325,Alabama,2020-12-13,2206,40,
326,Alabama,2020-12-14,3834,64,
327,Alabama,2020-12-15,4030,57,
328,Alabama,2020-12-16,4183,72,
329,Alabama,2020-12-17,5285,51,
330,Alabama,2020-12-18,4146,59,
331,Alabama,2020-12-19,2477,60,
332,Alabama,2020-12-20,2533,63,
333,Alabama,2020-12-21,4939,66,
334,Alabama,2020-12-22,4609,66,
335,Alabama,2020-12-23,3993,80,
336,Alabama,2020-12-24,3564,61,
337,Alabama,2020-12-25,1070,56,
338,Alabama,2020-12-26,2330,71,
339,Alabama,2020-12-27,2261,75,
340,Alabama,2020-12-28,3986,69,
341,Alabama,2020-12-29,4903,79,
342,Alabama,2020-12-30,4596,68,
343,Alabama,2020-12-31,4795,71,
344,Alabama,2021-01-01,3634,82,
345,Alabama,2021-01-02,2509,78,
346,Alabama,2021-01-03,2107,75,
347,Alabama,2021-01-04,5541,94,
348,Alabama,2021-01-05,4666,70,
349,Alabama,2021-01-06,5144,80,
350,Alabama,2021-01-07,5086,79,
351,Alabama,2021-01-08,5134,72,
352,Alabama,2021-01-09,2829,83,
353,Alabama,2021-01-10,2063,85,
354,Alabama,2021-01-11,4044,89,
355,Alabama,2021-01-12,3873,78,
356,Alabama,2021-01-13,3864,85,
357,Alabama,2021-01-14,3240,96,
358,Alabama,2021-01-15,3205,75,
359,Alabama,2021-01-16,1912,69,
360,Alabama,2021-01-17,1491,70,
361,Alabama,2021-01-18,2442,87,
362,Alabama,2021-01-19,3286,80,
363,Alabama,2021-01-20,2910,84,
364,Alabama,2021-01-21,3566,88,
365,Alabama,2021-01-22,3266,86,
366,Alabama,2021-01-23,1783,74,
367,Alabama,2021-01-24,1828,71,
368,Alabama,2021-01-25,2950,64,
369,Alabama,2021-01-26,3120,76,
370,Alabama,2021-01-27,3564,61,
371,Alabama,2021-01-28,2883,83,
372,Alabama,2021-01-29,2227,78,
373,Alabama,2021-01-30,1843,67,
374,Alabama,2021-01-31,1177,39,
375,Alabama,2021-02-01,2213,54,
376,Alabama,2021-02-02,2259,53,
377,Alabama,2021-02-03,2738,56,
378,Alabama,2021-02-04,1617,50,
379,Alabama,2021-02-05,1986,51,
380,Alabama,2021-02-06,1007,42,
381,Alabama,2021-02-07,1060,35,
382,Alabama,2021-02-08,1488,36,
383,Alabama,2021-02-09,1530,47,88453.0
384,Alabama,2021-02-10,1577,49,95033.0
385,Alabama,2021-02-11,1260,36,104362.0
386,Alabama,2021-02-12,1205,33,114306.0
387,Alabama,2021-02-13,1050,26,125553.0
388,Alabama,2021-02-14,650,32,133029.0
389,Alabama,2021-02-15,875,29,137032.0
390,Alabama,2021-02-16,960,30,137032.0
391,Alabama,2021-02-17,1028,32,152781.0
392,Alabama,2021-02-18,813,29,158246.0
393,Alabama,2021-02-19,787,35,169339.0
394,Alabama,2021-02-20,757,32,192304.0
395,Alabama,2021-02-21,667,34,214512.0
396,Alabama,2021-02-22,1355,21,219639.0
397,Alabama,2021-02-23,1365,22,233073.0
398,Alabama,2021-02-24,976,23,239425.0
399,Alabama,2021-02-25,760,22,253615.0
400,Alabama,2021-02-26,903,29,268465.0
401,Alabama,2021-02-27,468,19,286095.0
402,Alabama,2021-02-28,546,13,307868.0
403,Alabama,2021-03-01,724,17,313290.0
404,Alabama,2021-03-02,2687,14,316073.0
405,Alabama,2021-03-03,1053,10,330046.0
406,Alabama,2021-03-04,844,19,346841.0
407,Alabama,2021-03-05,607,19,365456.0
408,Alabama,2021-03-06,392,18,383078.0
409,Alabama,2021-03-07,254,15,402061.0
410,Alabama,2021-03-08,555,15,406723.0
411,Alabama,2021-03-09,810,16,409937.0
412,Alabama,2021-03-10,887,17,420083.0
413,Alabama,2021-03-11,556,10,435018.0
414,Alabama,2021-03-12,619,10,452746.0
415,Alabama,2021-03-13,364,17,472325.0
416,Alabama,2021-03-14,4315,19,492755.0
417,Alabama,2021-03-15,475,10,497653.0
418,Alabama,2021-03-16,725,12,501344.0
419,Alabama,2021-03-17,568,18,511869.0
420,Alabama,2021-03-18,518,5,523649.0
421,Alabama,2021-03-19,534,6,533375.0
422,Alabama,2021-03-20,366,11,547257.0
423,Alabama,2021-03-21,297,14,561254.0
424,Alabama,2021-03-22,189,8,566632.0
425,Alabama,2021-03-23,899,9,569127.0
426,Alabama,2021-03-24,511,7,579598.0
427,Alabama,2021-03-25,455,19,589979.0
428,Alabama,2021-03-26,490,9,600666.0
429,Alabama,2021-03-27,316,9,611694.0
430,Alabama,2021-03-28,210,10,623385.0
431,Alabama,2021-03-29,379,9,628500.0
432,Alabama,2021-03-30,455,11,631388.0
433,Alabama,2021-03-31,458,4,643450.0
434,Alabama,2021-04-01,440,11,656899.0
435,Alabama,2021-04-02,355,7,673773.0
436,Alabama,2021-04-03,182,12,691082.0
437,Alabama,2021-04-04,119,9,705197.0
438,Alabama,2021-04-05,267,7,709849.0
439,Alabama,2021-04-06,418,8,711596.0
440,Alabama,2021-04-07,427,12,725270.0
441,Alabama,2021-04-08,339,3,744961.0
442,Alabama,2021-04-09,358,12,764450.0
443,Alabama,2021-04-10,299,4,788325.0
444,Alabama,2021-04-11,168,7,811323.0
445,Alabama,2021-04-12,1460,6,819550.0
446,Alabama,2021-04-13,469,11,824052.0
447,Alabama,2021-04-14,412,6,844353.0
448,Alabama,2021-04-15,414,1,893002.0
449,Alabama,2021-04-16,505,4,915654.0
450,Alabama,2021-04-17,262,8,935377.0
451,Alabama,2021-04-18,104,6,943129.0
452,Alabama,2021-04-19,1447,2,946333.0
453,Alabama,2021-04-20,473,7,966251.0
454,Alabama,2021-04-21,656,6,987379.0
455,Alabama,2021-04-22,421,5,1010415.0
456,Alabama,2021-04-23,415,6,1033996.0
457,Alabama,2021-04-24,244,13,1054863.0
458,Alabama,2021-04-25,252,7,1062524.0
459,Alabama,2021-04-26,295,7,1066659.0
460,Alabama,2021-04-27,425,6,1079815.0
461,Alabama,2021-04-28,442,5,1098820.0
462,Alabama,2021-04-29,410,10,1121348.0
463,Alabama,2021-04-30,371,5,1143488.0
464,Alabama,2021-05-01,239,6,1161725.0
465,Alabama,2021-05-02,168,6,1165479.0
466,Alabama,2021-05-03,355,6,1168235.0
467,Alabama,2021-05-04,380,11,1168235.0
468,Alabama,2021-05-05,585,8,1199064.0
469,Alabama,2021-05-06,334,9,1201303.0
470,Alabama,2021-05-07,425,15,1240335.0
471,Alabama,2021-05-08,243,6,1263965.0
472,Alabama,2021-05-09,117,11,1270858.0
473,Alabama,2021-05-10,312,5,1273670.0
474,Alabama,2021-05-11,372,12,1273999.0
475,Alabama,2021-05-12,1148,5,1286565.0
476,Alabama,2021-05-13,5377,4,1314534.0
477,Alabama,2021-05-14,1466,8,1334176.0
478,Alabama,2021-05-15,253,6,1348023.0
479,Alabama,2021-05-16,178,11,1350649.0
480,Alabama,2021-05-17,372,5,1350830.0
481,Alabama,2021-05-18,335,6,1362380.0
482,Alabama,2021-05-19,330,8,1362834.0
483,Alabama,2021-05-20,459,8,1382327.0
484,Alabama,2021-05-21,252,6,1387356.0
485,Alabama,2021-05-22,190,5,1396990.0
486,Alabama,2021-05-23,131,0,1407769.0
487,Alabama,2021-05-24,321,7,1407917.0
488,Alabama,2021-05-25,283,7,1415771.0
489,Alabama,2021-05-26,345,3,1419599.0
490,Alabama,2021-05-27,233,7,1423605.0
491,Alabama,2021-05-28,229,2,1429238.0
492,Alabama,2021-05-29,130,5,1431669.0
493,Alabama,2021-05-30,106,6,1432446.0
494,Alabama,2021-05-31,101,4,1432446.0
495,Alabama,2021-06-01,210,5,1433267.0
496,Alabama,2021-06-02,244,7,1435324.0
497,Alabama,2021-06-03,283,4,1435719.0
498,Alabama,2021-06-04,230,6,1440101.0
499,Alabama,2021-06-05,100,3,1440289.0
500,Alabama,2021-06-06,75,7,1441834.0
501,Alabama,2021-06-07,200,6,1442775.0
502,Alabama,2021-06-08,165,7,1443230.0
503,Alabama,2021-06-09,216,2,1445608.0
504,Alabama,2021-06-10,139,3,1460230.0
505,Alabama,2021-06-11,255,2,1468898.0
506,Alabama,2021-06-12,131,6,1485108.0
507,Alabama,2021-06-13,119,4,1490848.0
508,Alabama,2021-06-14,161,1,1499941.0
509,Alabama,2021-06-15,171,3,1501171.0
510,Alabama,2021-06-16,154,6,1508504.0
511,Alabama,2021-06-17,188,4,1546119.0
512,Alabama,2021-06-18,147,2,1546983.0
513,Alabama,2021-06-19,113,3,1558881.0
514,Alabama,2021-06-20,87,2,1562192.0
515,Alabama,2021-06-21,178,5,1563573.0
516,Alabama,2021-06-22,241,5,1566908.0
517,Alabama,2021-06-23,218,5,1570452.0
518,Alabama,2021-06-24,248,5,1574676.0
519,Alabama,2021-06-25,179,7,1574934.0
520,Alabama,2021-06-26,177,5,1578780.0
521,Alabama,2021-06-27,154,4,1584456.0
522,Alabama,2021-06-28,199,4,1590001.0
523,Alabama,2021-06-29,332,3,1594040.0
524,Alabama,2021-06-30,284,0,1594625.0
525,Alabama,2021-07-01,304,2,1601802.0
526,Alabama,2021-07-02,249,4,1602022.0
527,Alabama,2021-07-03,166,5,1612803.0
528,Alabama,2021-07-04,124,8,1612913.0
529,Alabama,2021-07-05,185,4,1612913.0
530,Alabama,2021-07-06,543,4,1617584.0
531,Alabama,2021-07-07,538,5,1619647.0
532,Alabama,2021-07-08,573,4,1623114.0
533,Alabama,2021-07-09,447,5,1626323.0
534,Alabama,2021-07-10,306,4,1629745.0
535,Alabama,2021-07-11,289,3,1633408.0
536,Alabama,2021-07-12,705,4,1633505.0
537,Alabama,2021-07-13,667,7,1638866.0
538,Alabama,2021-07-14,958,8,1639032.0
539,Alabama,2021-07-15,969,8,1645083.0
540,Alabama,2021-07-16,862,6,1647995.0
541,Alabama,2021-07-17,703,3,1648172.0
542,Alabama,2021-07-18,636,7,1651404.0
543,Alabama,2021-07-19,1389,12,1653604.0
544,Alabama,2021-07-20,1556,6,1654644.0
545,Alabama,2021-07-21,1521,12,1659775.0
546,Alabama,2021-07-22,1774,9,1662812.0
547,Alabama,2021-07-23,1871,5,1663031.0
548,Alabama,2021-07-24,1501,8,1665751.0
549,Alabama,2021-07-25,1406,14,1668818.0
550,Alabama,2021-07-26,2701,11,1671098.0
551,Alabama,2021-07-27,2678,18,1672423.0
552,Alabama,2021-07-28,2733,11,1677048.0
553,Alabama,2021-07-29,2787,16,1677279.0
554,Alabama,2021-07-30,2605,13,1683367.0
555,Alabama,2021-07-31,1754,22,1683584.0
556,Alabama,2021-08-01,1701,20,1687404.0
557,Alabama,2021-08-02,3286,33,1687444.0
558,Alabama,2021-08-03,3423,27,1693504.0
559,Alabama,2021-08-04,3807,25,1696031.0
560,Alabama,2021-08-05,3613,34,1697144.0
561,Alabama,2021-08-06,3900,29,1703519.0
562,Alabama,2021-08-07,310,37,1707895.0
563,Alabama,2021-08-08,4540,41,1708026.0
564,Alabama,2021-08-09,3817,44,1711014.0
565,Alabama,2021-08-10,3913,35,1715676.0
566,Alabama,2021-08-11,4190,49,1716368.0
567,Alabama,2021-08-12,3942,33,1720455.0
568,Alabama,2021-08-13,3612,56,1725039.0
569,Alabama,2021-08-14,3267,61,1726776.0
570,Alabama,2021-08-15,2366,41,1734722.0
571,Alabama,2021-08-16,4034,55,1743610.0
572,Alabama,2021-08-17,4623,50,1748529.0
573,Alabama,2021-08-18,3806,73,1752243.0
574,Alabama,2021-08-19,4463,49,1759489.0
575,Alabama,2021-08-20,5479,62,1770725.0
576,Alabama,2021-08-21,3260,54,1777585.0
577,Alabama,2021-08-22,2546,55,1781590.0
578,Alabama,2021-08-23,3496,56,1793712.0
579,Alabama,2021-08-24,3678,77,1802279.0
580,Alabama,2021-08-25,4076,58,1803904.0
581,Alabama,2021-08-26,4983,69,1813256.0
582,Alabama,2021-08-27,6152,58,1838347.0
583,Alabama,2021-08-28,3335,68,1850031.0
584,Alabama,2021-08-29,3094,72,1860445.0
585,Alabama,2021-08-30,5186,55,1868344.0
586,Alabama,2021-08-31,4810,71,1880276.0
587,Alabama,2021-09-01,5218,70,1882050.0
588,Alabama,2021-09-02,5208,60,1891063.0
589,Alabama,2021-09-03,4481,67,1900876.0
590,Alabama,2021-09-04,2874,73,1915710.0
591,Alabama,2021-09-05,2499,71,1915710.0
592,Alabama,2021-09-06,2582,86,1915710.0
593,Alabama,2021-09-07,4848,68,1930090.0
594,Alabama,2021-09-08,4444,69,1938065.0
595,Alabama,2021-09-09,5044,67,1940044.0
596,Alabama,2021-09-10,4429,76,1956859.0
597,Alabama,2021-09-11,1873,70,1959493.0
598,Alabama,2021-09-12,2532,53,1971041.0
599,Alabama,2021-09-13,3929,64,1979070.0
600,Alabama,2021-09-14,3683,61,1980807.0
601,Alabama,2021-09-15,3953,71,1988025.0
602,Alabama,2021-09-16,3086,65,1997364.0
603,Alabama,2021-09-17,3391,58,2010919.0
604,Alabama,2021-09-18,1987,60,2013023.0
605,Alabama,2021-09-19,1843,70,2023759.0
606,Alabama,2021-09-20,3272,54,2030149.0
607,Alabama,2021-09-21,3061,53,2038644.0
608,Alabama,2021-09-22,3303,53,2043972.0
609,Alabama,2021-09-23,2599,43,2045238.0
610,Alabama,2021-09-24,2959,54,2049383.0
611,Alabama,2021-09-25,1574,44,2060935.0
612,Alabama,2021-09-26,1470,45,2069026.0
613,Alabama,2021-09-27,2028,45,2073717.0
614,Alabama,2021-09-28,2148,52,2081567.0
615,Alabama,2021-09-29,1718,40,2083182.0
616,Alabama,2021-09-30,1916,28,2089852.0
617,Alabama,2021-10-01,1462,45,2090806.0
618,Alabama,2021-10-02,889,38,2094920.0
619,Alabama,2021-10-03,719,31,2103203.0
620,Alabama,2021-10-04,1555,28,2109349.0
621,Alabama,2021-10-05,1333,36,2111925.0
622,Alabama,2021-10-06,1317,19,2115732.0
623,Alabama,2021-10-07,1107,22,2118943.0
624,Alabama,2021-10-08,1016,14,2126766.0
625,Alabama,2021-10-09,650,24,2128926.0
626,Alabama,2021-10-10,464,17,2128926.0
627,Alabama,2021-10-11,904,14,2128926.0
628,Alabama,2021-10-12,1121,11,2139547.0
629,Alabama,2021-10-13,1170,14,2139547.0
630,Alabama,2021-10-14,1152,10,2139547.0
631,Alabama,2021-10-15,917,3,2139547.0
632,Alabama,2021-10-16,526,2,2139547.0
633,Alabama,2021-10-17,343,0,2139547.0
634,Alabama,2021-10-18,1050,1,2157856.0
635,Alabama,2021-10-19,735,1,2159523.0
636,Alabama,2021-10-20,1077,2,2162284.0
637,Alabama,2021-10-21,1633,0,2165154.0
638,Alabama,2021-10-22,1005,1,2170323.0
639,Alabama,2021-10-23,405,0,2174923.0
640,Alabama,2021-10-24,301,0,2176540.0
641,Alabama,2021-10-25,1025,17,2177980.0
642,Alabama,2021-10-26,7500,8,2179242.0
643,Alabama,2021-10-27,2162,52,2183682.0
644,Alabama,2021-10-28,630,48,2187378.0
645,Alabama,2021-10-29,571,41,2190701.0
646,Alabama,2021-10-30,360,0,2194074.0
647,Alabama,2021-10-31,233,0,2195532.0
648,Alabama,2021-11-01,944,56,2197549.0
649,Alabama,2021-11-02,632,47,2198533.0
650,Alabama,2021-11-03,1215,58,2202285.0
651,Alabama,2021-11-04,780,52,2204677.0
